qid,docno,label,iteration
2082,msmarco_passage_45_623131157,2,0
2082,msmarco_passage_49_487167527,2,0
2082,msmarco_passage_49_486599463,2,0
2082,msmarco_passage_30_709623997,3,0
2082,msmarco_passage_10_669572296,2,0
2082,msmarco_passage_66_702392512,2,0
2082,msmarco_passage_10_669481249,2,0
2082,msmarco_passage_28_625525754,0,0
2082,msmarco_passage_34_93901849,2,0
2082,msmarco_passage_47_611882979,0,0
2082,msmarco_passage_37_336752759,0,0
2082,msmarco_passage_02_179210433,1,0
2082,msmarco_passage_02_215970697,1,0
2082,msmarco_passage_27_502238343,1,0
2082,msmarco_passage_06_728442920,1,0
2082,msmarco_passage_48_544808271,1,0
2082,msmarco_passage_07_668691835,2,0
2082,msmarco_passage_07_693339166,2,0
2082,msmarco_passage_24_132569288,2,0
2082,msmarco_passage_24_115356547,2,0
2082,msmarco_passage_24_124648822,2,0
2082,msmarco_passage_24_169139765,2,0
2082,msmarco_passage_24_131421371,2,0
2082,msmarco_passage_64_431617227,2,0
2082,msmarco_passage_03_308010621,4,0
2082,msmarco_passage_44_462432502,0,0
2082,msmarco_passage_44_461409698,2,0
2082,msmarco_passage_48_591406582,0,0
2082,msmarco_passage_48_592413714,0,0
2082,msmarco_passage_11_67024711,0,0
2082,msmarco_passage_13_136821179,2,0
2082,msmarco_passage_26_846132892,0,0
2082,msmarco_passage_02_77630808,0,0
2082,msmarco_passage_04_94070926,1,0
2082,msmarco_passage_22_256176072,0,0
2082,msmarco_passage_49_487162093,2,0
2082,msmarco_passage_15_602878005,1,0
2082,msmarco_passage_15_563430484,1,0
2082,msmarco_passage_15_590358302,1,0
2082,msmarco_passage_68_48591780,0,0
2082,msmarco_passage_48_544777559,0,0
2082,msmarco_passage_06_728430886,0,0
2082,msmarco_passage_24_52598713,0,0
2082,msmarco_passage_45_632929045,1,0
2082,msmarco_passage_29_458776515,0,0
2082,msmarco_passage_07_123296727,0,0
2082,msmarco_passage_30_608937387,3,0
2082,msmarco_passage_39_125029338,1,0
2082,msmarco_passage_37_336748254,1,0
2082,msmarco_passage_08_99423958,-2,0
2082,msmarco_passage_53_620998115,-2,0
2082,msmarco_passage_04_281806506,1,0
2082,msmarco_passage_04_281815983,1,0
2082,msmarco_passage_04_281825460,1,0
2082,msmarco_passage_66_708619074,2,0
2082,msmarco_passage_55_738286358,2,0
2082,msmarco_passage_08_672756935,5,0
2082,msmarco_passage_04_130638276,-3,0
2082,msmarco_passage_53_588973533,0,0
2082,msmarco_passage_48_591410873,0,0
2082,msmarco_passage_48_592418005,0,0
2082,msmarco_passage_39_461879190,0,0
2082,msmarco_passage_48_544803655,0,0
2082,msmarco_passage_06_728435519,0,0
2082,msmarco_passage_40_137452930,2,0
2082,msmarco_passage_39_714339196,0,0
2082,msmarco_passage_48_593692065,1,0
2082,msmarco_passage_64_656700867,1,0
2082,msmarco_passage_44_700568174,0,0
2082,msmarco_passage_66_708474825,2,0
2082,msmarco_passage_48_591407023,3,0
2082,msmarco_passage_48_592414155,3,0
2082,msmarco_passage_49_486586223,2,0
2082,msmarco_passage_61_463017360,-5,0
2082,msmarco_passage_07_668692692,1,0
2082,msmarco_passage_24_115357404,1,0
2082,msmarco_passage_24_124649679,1,0
2082,msmarco_passage_24_169140622,1,0
2082,msmarco_passage_07_693340025,1,0
2082,msmarco_passage_24_131422228,1,0
2082,msmarco_passage_24_132570145,1,0
2082,msmarco_passage_60_838703428,0,0
2082,msmarco_passage_06_5873109,-1,0
2082,msmarco_passage_44_630731684,-1,0
2082,msmarco_passage_22_534539976,1,0
2082,msmarco_passage_24_581799600,0,0
2082,msmarco_passage_37_218307932,0,0
2082,msmarco_passage_08_460275172,1,0
2082,msmarco_passage_65_358747608,0,0
2082,msmarco_passage_61_171511063,1,0
2082,msmarco_passage_61_171492944,1,0
2082,msmarco_passage_49_471616304,0,0
2082,msmarco_passage_49_33133494,0,0
2082,msmarco_passage_15_614709110,-2,0
2082,msmarco_passage_09_765865449,1,0
2082,msmarco_passage_61_834609224,1,0
2082,msmarco_passage_37_336546592,1,0
2082,msmarco_passage_36_666120681,-1,0
2082,msmarco_passage_65_783016699,2,0
2082,msmarco_passage_06_6866013,0,0
540006,msmarco_passage_58_39423436,4,0
540006,msmarco_passage_18_777446772,0,0
540006,msmarco_passage_58_39423896,0,0
540006,msmarco_passage_63_34604683,0,0
540006,msmarco_passage_58_670545493,0,0
540006,msmarco_passage_25_833258014,0,0
540006,msmarco_passage_36_36940302,0,0
540006,msmarco_passage_09_116947590,-1,0
540006,msmarco_passage_58_705058709,-1,0
540006,msmarco_passage_34_293290254,-1,0
540006,msmarco_passage_03_812389158,-1,0
540006,msmarco_passage_09_117883800,-2,0
540006,msmarco_passage_24_649417804,0,0
540006,msmarco_passage_24_649418758,2,0
540006,msmarco_passage_22_52652935,0,0
540006,msmarco_passage_22_52660154,-4,0
540006,msmarco_passage_09_116946793,-1,0
540006,msmarco_passage_58_699683220,0,0
540006,msmarco_passage_36_40034959,-1,0
540006,msmarco_passage_48_11284595,-3,0
540006,msmarco_passage_40_158087024,3,0
540006,msmarco_passage_36_40035771,-3,0
540006,msmarco_passage_36_40040198,-4,0
540006,msmarco_passage_09_116946321,-2,0
540006,msmarco_passage_39_840287794,-4,0
540006,msmarco_passage_36_40036805,-5,0
540006,msmarco_passage_58_694387158,0,0
540006,msmarco_passage_09_117883337,-2,0
540006,msmarco_passage_09_117884297,-3,0
540006,msmarco_passage_51_425263822,0,0
540006,msmarco_passage_22_52658070,-2,0
540006,msmarco_passage_36_40037295,0,0
540006,msmarco_passage_39_840287324,0,0
540006,msmarco_passage_19_785033767,-4,0
540006,msmarco_passage_22_52656975,0,0
540006,msmarco_passage_36_36943949,0,0
540006,msmarco_passage_36_818909195,-1,0
540006,msmarco_passage_02_561362243,1,0
540006,msmarco_passage_17_629629300,-3,0
540006,msmarco_passage_22_52655571,0,0
540006,msmarco_passage_01_154603404,-3,0
540006,msmarco_passage_36_36943047,-1,0
540006,msmarco_passage_22_52653816,-1,0
540006,msmarco_passage_36_40037848,-2,0
540006,msmarco_passage_09_116948883,-2,0
540006,msmarco_passage_39_497540129,0,0
540006,msmarco_passage_29_364916433,0,0
540006,msmarco_passage_10_338346358,-2,0
540006,msmarco_passage_26_732222530,-2,0
540006,msmarco_passage_09_116947225,0,0
540006,msmarco_passage_07_788722998,0,0
540006,msmarco_passage_39_835845669,-3,0
540006,msmarco_passage_20_400757257,0,0
540006,msmarco_passage_18_759862291,-1,0
540006,msmarco_passage_48_21261581,-2,0
540006,msmarco_passage_29_782117795,0,0
540006,msmarco_passage_09_116948453,-3,0
540006,msmarco_passage_36_40038424,-4,0
540006,msmarco_passage_39_841296378,-1,0
540006,msmarco_passage_22_52654244,-1,0
540006,msmarco_passage_36_36941134,-2,0
540006,msmarco_passage_09_117882867,0,0
540006,msmarco_passage_36_40039691,0,0
540006,msmarco_passage_47_737858087,-1,0
540006,msmarco_passage_47_800362691,-1,0
540006,msmarco_passage_10_194670296,0,0
540006,msmarco_passage_40_550403897,-1,0
540006,msmarco_passage_48_52422406,0,0
540006,msmarco_passage_57_50040429,-1,0
540006,msmarco_passage_29_782326874,-2,0
540006,msmarco_passage_19_295722902,-3,0
540006,msmarco_passage_36_40038912,-3,0
540006,msmarco_passage_16_42809345,0,0
540006,msmarco_passage_39_535919621,-3,0
540006,msmarco_passage_29_429701299,-2,0
540006,msmarco_passage_48_11418466,-2,0
540006,msmarco_passage_51_425265232,0,0
540006,msmarco_passage_50_672918989,0,0
540006,msmarco_passage_36_36942031,0,0
540006,msmarco_passage_47_858553991,-1,0
540006,msmarco_passage_20_218070758,-3,0
540006,msmarco_passage_20_282833788,-3,0
540006,msmarco_passage_39_840288263,0,0
540006,msmarco_passage_28_485912287,0,0
540006,msmarco_passage_36_36941538,0,0
540006,msmarco_passage_36_40035314,-2,0
540006,msmarco_passage_27_589982912,-2,0
540006,msmarco_passage_12_588569088,1,0
540006,msmarco_passage_58_39424363,0,0
540006,msmarco_passage_29_782115766,0,0
540006,msmarco_passage_22_52657530,-1,0
540006,msmarco_passage_36_381368144,-2,0
540006,msmarco_passage_09_116949320,0,0
540006,msmarco_passage_10_400842073,0,0
540006,msmarco_passage_40_56864141,-3,0
540006,msmarco_passage_38_589058701,-2,0
540006,msmarco_passage_48_11622045,0,0
540006,msmarco_passage_61_256502326,-1,0
540006,msmarco_passage_40_70108005,-1,0
540006,msmarco_passage_36_40034521,-4,0
23287,msmarco_passage_02_500358436,1,0
23287,msmarco_passage_31_818053180,-3,0
23287,msmarco_passage_46_455943461,-1,0
23287,msmarco_passage_09_76334687,-3,0
23287,msmarco_passage_11_422302183,0,0
23287,msmarco_passage_00_811354181,-1,0
23287,msmarco_passage_03_865281718,3,0
23287,msmarco_passage_03_866761012,3,0
23287,msmarco_passage_03_866773755,3,0
23287,msmarco_passage_37_406984666,3,0
23287,msmarco_passage_25_703334613,-1,0
23287,msmarco_passage_38_543634328,-2,0
23287,msmarco_passage_02_500355930,2,0
23287,msmarco_passage_42_184648743,1,0
23287,msmarco_passage_24_711477760,-3,0
23287,msmarco_passage_17_240099997,-2,0
23287,msmarco_passage_22_691904124,-3,0
23287,msmarco_passage_22_691943558,-3,0
23287,msmarco_passage_26_607486542,1,0
23287,msmarco_passage_62_724621357,-6,0
23287,msmarco_passage_32_72305075,-1,0
23287,msmarco_passage_38_376862727,0,0
23287,msmarco_passage_25_702928253,-4,0
23287,msmarco_passage_55_523249144,0,0
23287,msmarco_passage_55_523253961,0,0
23287,msmarco_passage_03_865272429,2,0
23287,msmarco_passage_03_866751723,2,0
23287,msmarco_passage_03_866764466,2,0
23287,msmarco_passage_37_406975398,2,0
23287,msmarco_passage_02_719226714,0,0
23287,msmarco_passage_30_613745622,-3,0
23287,msmarco_passage_45_756420866,1,0
23287,msmarco_passage_54_300216711,0,0
23287,msmarco_passage_52_107459832,-1,0
23287,msmarco_passage_37_720698680,-1,0
23287,msmarco_passage_25_703872082,-1,0
23287,msmarco_passage_52_158309266,-4,0
23287,msmarco_passage_11_422275427,-1,0
23287,msmarco_passage_63_651538608,0,0
23287,msmarco_passage_03_865272976,2,0
23287,msmarco_passage_03_866752270,2,0
23287,msmarco_passage_03_866765013,2,0
23287,msmarco_passage_37_406975944,2,0
23287,msmarco_passage_52_19590082,1,0
23287,msmarco_passage_64_515534022,1,0
23287,msmarco_passage_31_175079175,-2,0
23287,msmarco_passage_31_543339733,0,0
23287,msmarco_passage_02_371479656,1,0
23287,msmarco_passage_26_607486955,0,0
23287,msmarco_passage_17_234501315,-5,0
23287,msmarco_passage_38_511341225,-5,0
23287,msmarco_passage_44_124617275,-6,0
23287,msmarco_passage_05_32831697,-4,0
23287,msmarco_passage_59_659640227,-6,0
23287,msmarco_passage_64_515532724,1,0
23287,msmarco_passage_52_117287475,-1,0
23287,msmarco_passage_68_30625405,-4,0
23287,msmarco_passage_55_545063615,-4,0
23287,msmarco_passage_51_171761860,-3,0
23287,msmarco_passage_25_703497698,-1,0
23287,msmarco_passage_02_500355726,2,0
23287,msmarco_passage_03_270955264,-4,0
23287,msmarco_passage_10_2797802,-4,0
23287,msmarco_passage_33_783191329,-4,0
23287,msmarco_passage_10_2969363,-4,0
23287,msmarco_passage_04_101923352,-2,0
23287,msmarco_passage_52_250702766,-1,0
23287,msmarco_passage_41_589124833,0,0
23287,msmarco_passage_26_586658040,0,0
23287,msmarco_passage_37_720571332,0,0
23287,msmarco_passage_03_270784492,-2,0
23287,msmarco_passage_34_364604358,-5,0
23287,msmarco_passage_00_811362771,0,0
23287,msmarco_passage_07_594655665,-4,0
23287,msmarco_passage_61_326798154,-3,0
23287,msmarco_passage_52_117487720,-1,0
23287,msmarco_passage_37_209514134,0,0
23287,msmarco_passage_52_283817694,0,0
23287,msmarco_passage_25_702746033,-3,0
23287,msmarco_passage_44_124616779,-1,0
23287,msmarco_passage_54_197358559,-3,0
23287,msmarco_passage_52_290380117,-1,0
23287,msmarco_passage_65_430444247,-6,0
23287,msmarco_passage_03_270780039,-3,0
23287,msmarco_passage_58_791856678,-1,0
23287,msmarco_passage_06_548613675,-2,0
23287,msmarco_passage_09_76308154,-5,0
23287,msmarco_passage_01_623178694,-1,0
23287,msmarco_passage_35_168600303,-5,0
23287,msmarco_passage_52_289928318,-3,0
23287,msmarco_passage_25_703525369,-3,0
23287,msmarco_passage_10_2761987,-1,0
23287,msmarco_passage_30_105557029,-2,0
23287,msmarco_passage_10_2923294,-1,0
23287,msmarco_passage_26_558810501,0,0
23287,msmarco_passage_02_15348500,0,0
23287,msmarco_passage_64_515539058,1,0
23287,msmarco_passage_30_99304722,-5,0
23287,msmarco_passage_55_523245555,-1,0
23287,msmarco_passage_00_545139513,1,0
300025,msmarco_passage_03_833777696,-5,0
300025,msmarco_passage_29_300498868,-6,0
300025,msmarco_passage_68_212793328,2,0
300025,msmarco_passage_35_594922783,1,0
300025,msmarco_passage_28_865414530,-1,0
300025,msmarco_passage_44_592233789,-2,0
300025,msmarco_passage_26_135639654,-2,0
300025,msmarco_passage_48_244666680,0,0
300025,msmarco_passage_47_342206698,-1,0
300025,msmarco_passage_35_461936291,1,0
300025,msmarco_passage_03_463626718,1,0
300025,msmarco_passage_67_1629936,-1,0
300025,msmarco_passage_23_468319423,-3,0
300025,msmarco_passage_17_473838388,-3,0
300025,msmarco_passage_18_840121970,-3,0
300025,msmarco_passage_21_552073940,-4,0
300025,msmarco_passage_00_158178731,0,0
300025,msmarco_passage_12_33236690,0,0
300025,msmarco_passage_56_147392857,-4,0
300025,msmarco_passage_28_605832986,-3,0
300025,msmarco_passage_37_77317847,0,0
300025,msmarco_passage_62_872025429,0,0
300025,msmarco_passage_67_1476721,0,0
300025,msmarco_passage_44_61706146,0,0
300025,msmarco_passage_05_790307216,0,0
300025,msmarco_passage_05_790407003,0,0
300025,msmarco_passage_28_591532942,-6,0
300025,msmarco_passage_20_281778523,-2,0
300025,msmarco_passage_10_457251442,1,0
300025,msmarco_passage_68_149059129,0,0
300025,msmarco_passage_01_860445927,1,0
300025,msmarco_passage_68_213251933,1,0
300025,msmarco_passage_67_1777942,1,0
300025,msmarco_passage_12_60198128,-4,0
300025,msmarco_passage_31_620112557,-1,0
300025,msmarco_passage_33_503719675,0,0
300025,msmarco_passage_03_116700187,-2,0
300025,msmarco_passage_35_461931987,0,0
300025,msmarco_passage_32_786917093,-2,0
300025,msmarco_passage_13_542989873,0,0
300025,msmarco_passage_68_261436715,-4,0
300025,msmarco_passage_01_493109923,-5,0
300025,msmarco_passage_67_1335487,0,0
300025,msmarco_passage_23_307538604,1,0
300025,msmarco_passage_23_86114964,-5,0
300025,msmarco_passage_12_412202707,-5,0
300025,msmarco_passage_02_125607648,-1,0
300025,msmarco_passage_04_561350495,-1,0
300025,msmarco_passage_60_508678466,-5,0
300025,msmarco_passage_12_15095340,-4,0
300025,msmarco_passage_10_303179548,-4,0
300025,msmarco_passage_20_736374757,-3,0
300025,msmarco_passage_19_300743164,-3,0
300025,msmarco_passage_17_488667135,-3,0
300025,msmarco_passage_26_221815452,-3,0
300025,msmarco_passage_20_25562047,-3,0
300025,msmarco_passage_20_25576140,-3,0
300025,msmarco_passage_34_830599712,-5,0
300025,msmarco_passage_29_752023711,0,0
300025,msmarco_passage_05_28772869,-6,0
300025,msmarco_passage_66_792675811,-3,0
300025,msmarco_passage_10_61171991,-3,0
