qid,docno,label,iteration
156493,8182161,367,0
156493,6139386,541,0
156493,3288600,270,0
156493,3288596,414,0
156493,2259183,227,0
156493,3288597,432,0
156493,8182166,458,0
156493,2411918,577,0
156493,8029433,248,0
156493,95514,427,0
156493,1960257,173,0
156493,2317807,558,0
156493,2949801,515,0
156493,4940228,-18,0
156493,3288601,164,0
156493,885944,567,0
156493,1277727,328,0
156493,1960255,364,0
156493,95515,54,0
156493,2949802,487,0
156493,8182165,466,0
156493,2612492,46,0
156493,7371077,298,0
156493,1960261,90,0
156493,2928707,222,0
156493,1277720,80,0
156493,8182159,153,0
156493,1277726,314,0
156493,4131138,186,0
156493,2612490,-97,0
156493,3288599,290,0
156493,1277724,387,0
156493,8182160,186,0
156493,7371079,212,0
156493,349638,383,0
156493,8273019,403,0
156493,3288598,59,0
156493,7371078,401,0
156493,1277723,345,0
156493,4940229,218,0
156493,5530082,369,0
156493,1277722,452,0
156493,8273018,-289,0
156493,6139382,427,0
156493,8393766,230,0
156493,1277725,488,0
156493,1347266,129,0
156493,349643,281,0
156493,5022725,-100,0
156493,8245444,135,0
156493,1277721,430,0
156493,2259182,444,0
156493,8273017,545,0
156493,349637,-31,0
156493,2598786,395,0
156493,1101607,436,0
156493,2928704,291,0
156493,4527706,422,0
156493,2259179,145,0
156493,2259180,444,0
156493,349639,-157,0
156493,2317800,253,0
156493,2928702,448,0
156493,1960260,295,0
156493,8803136,297,0
156493,6983822,238,0
156493,95519,372,0
156493,3603922,348,0
156493,2928700,343,0
156493,994482,-138,0
156493,95521,376,0
156493,2612491,436,0
156493,2928705,-33,0
156493,5437919,166,0
156493,316872,152,0
156493,3288603,413,0
156493,6775071,427,0
156493,8273013,111,0
156493,6267258,-77,0
156493,2403232,84,0
156493,3288595,239,0
156493,4542584,251,0
156493,5009743,196,0
156493,3024301,-157,0
156493,349644,45,0
156493,2616515,-20,0
156493,750111,273,0
156493,6139383,413,0
156493,6464089,15,0
156493,1960259,387,0
156493,7663272,-68,0
156493,8266017,368,0
156493,627307,-80,0
156493,5406908,-142,0
156493,117188,-86,0
156493,8266015,-68,0
156493,6859028,-94,0
156493,6357270,-30,0
156493,3180514,-163,0
156493,6983820,-114,0
1110199,3838645,299,0
1110199,554521,-71,0
1110199,398442,-45,0
1110199,4511137,290,0
1110199,5218014,135,0
1110199,8160519,304,0
1110199,6392463,-18,0
1110199,5846443,19,0
1110199,4511144,259,0
1110199,4489656,-2,0
1110199,8160520,370,0
1110199,2925378,100,0
1110199,8160523,222,0
1110199,3609843,13,0
1110199,557605,174,0
1110199,5049366,282,0
1110199,2080928,47,0
1110199,5172688,197,0
1110199,6923050,158,0
1110199,425993,153,0
1110199,7680811,309,0
1110199,507875,-222,0
1110199,507878,-203,0
1110199,6392469,-109,0
1110199,4750530,130,0
1110199,2796830,155,0
1110199,2279578,0,0
1110199,2811563,99,0
1110199,4411531,-71,0
1110199,5172684,335,0
1110199,7821191,40,0
1110199,1795043,2,0
1110199,3588619,58,0
1110199,357932,90,0
1110199,4438812,158,0
1110199,8301971,247,0
1110199,4438807,46,0
1110199,3342396,297,0
1110199,735472,402,0
1110199,1411495,290,0
1110199,3588624,-134,0
1110199,5600214,-71,0
1110199,3968831,140,0
1110199,557603,243,0
1110199,4949578,4,0
1110199,3107787,188,0
1110199,5555051,3,0
1110199,5857921,219,0
1110199,5355385,157,0
1110199,3647394,-48,0
1110199,5504315,-120,0
1110199,6923057,94,0
1110199,7174098,182,0
1110199,8301973,299,0
1110199,5716613,205,0
1110199,637099,155,0
1110199,554522,196,0
1110199,892213,-38,0
1110199,1806061,160,0
1110199,6509853,122,0
1110199,3447960,-9,0
1110199,5486,-102,0
1110199,2207856,26,0
1110199,6738332,338,0
1110199,7369955,106,0
1110199,1426939,202,0
1110199,6162452,155,0
1110199,554529,345,0
1110199,4829634,-114,0
1110199,6645893,92,0
1110199,558317,176,0
1110199,1197690,154,0
1110199,2594143,-25,0
1110199,2777133,13,0
1110199,3934419,120,0
1110199,4829633,-132,0
1110199,6503962,-78,0
1110199,1528365,172,0
1110199,3684454,-22,0
1110199,2832890,43,0
1110199,5302364,78,0
1110199,3722531,208,0
1110199,5007789,-47,0
1110199,1318044,72,0
1110199,2713574,22,0
1110199,6503965,-72,0
1110199,1201839,-128,0
1110199,1318045,54,0
1110199,2777132,-79,0
1110199,2796825,155,0
1110199,4829641,-128,0
1110199,6509857,-156,0
1110199,7637132,68,0
1110199,879021,187,0
1110199,3787868,114,0
1110199,6430361,-105,0
1110199,5355388,122,0
1110199,6503957,-118,0
1110199,7561737,-74,0
1110199,1051978,-24,0
1063750,4788295,1,0
1063750,2997653,-342,0
1063750,4337527,89,0
1063750,6093907,-240,0
1063750,2981566,-363,0
1063750,3633193,-265,0
1063750,6093904,-262,0
1063750,3633196,-346,0
1063750,4337526,49,0
