qid,docno,label,iteration
156493,8182161,3,0
156493,6139386,5,0
156493,3288600,2,0
156493,3288596,4,0
156493,2259183,2,0
156493,3288597,4,0
156493,8182166,4,0
156493,2411918,5,0
156493,8029433,2,0
156493,95514,4,0
156493,1960257,1,0
156493,2317807,5,0
156493,2949801,5,0
156493,4940228,0,0
156493,3288601,1,0
156493,885944,5,0
156493,1277727,3,0
156493,1960255,3,0
156493,95515,0,0
156493,2949802,4,0
156493,8182165,4,0
156493,2612492,0,0
156493,7371077,2,0
156493,1960261,0,0
156493,2928707,2,0
156493,1277720,0,0
156493,8182159,1,0
156493,1277726,3,0
156493,4131138,1,0
156493,2612490,0,0
156493,3288599,2,0
156493,1277724,3,0
156493,8182160,1,0
156493,7371079,2,0
156493,349638,3,0
156493,8273019,4,0
156493,3288598,0,0
156493,7371078,4,0
156493,1277723,3,0
156493,4940229,2,0
156493,5530082,3,0
156493,1277722,4,0
156493,8273018,-2,0
156493,6139382,4,0
156493,8393766,2,0
156493,1277725,4,0
156493,1347266,1,0
156493,349643,2,0
156493,5022725,-1,0
156493,8245444,1,0
156493,1277721,4,0
156493,2259182,4,0
156493,8273017,5,0
156493,349637,0,0
156493,2598786,3,0
156493,1101607,4,0
156493,2928704,2,0
156493,4527706,4,0
156493,2259179,1,0
156493,2259180,4,0
156493,349639,-1,0
156493,2317800,2,0
156493,2928702,4,0
156493,1960260,2,0
156493,8803136,2,0
156493,6983822,2,0
156493,95519,3,0
156493,3603922,3,0
156493,2928700,3,0
156493,994482,-1,0
156493,95521,3,0
156493,2612491,4,0
156493,2928705,0,0
156493,5437919,1,0
156493,316872,1,0
156493,3288603,4,0
156493,6775071,4,0
156493,8273013,1,0
156493,6267258,0,0
156493,2403232,0,0
156493,3288595,2,0
156493,4542584,2,0
156493,5009743,1,0
156493,3024301,-1,0
156493,349644,0,0
156493,2616515,0,0
156493,750111,2,0
156493,6139383,4,0
156493,6464089,0,0
156493,1960259,3,0
156493,7663272,0,0
156493,8266017,3,0
156493,627307,0,0
156493,5406908,-1,0
156493,117188,0,0
156493,8266015,0,0
156493,6859028,0,0
156493,6357270,0,0
156493,3180514,-1,0
156493,6983820,-1,0
1110199,3838645,2,0
1110199,554521,0,0
