qid,docno,label,iteration
2082,msmarco_passage_45_623131157,12,0
2082,msmarco_passage_49_487167527,10,0
2082,msmarco_passage_49_486599463,10,0
2082,msmarco_passage_30_709623997,15,0
2082,msmarco_passage_10_669572296,13,0
2082,msmarco_passage_66_702392512,13,0
2082,msmarco_passage_10_669481249,13,0
2082,msmarco_passage_28_625525754,0,0
2082,msmarco_passage_34_93901849,12,0
2082,msmarco_passage_47_611882979,-3,0
2082,msmarco_passage_37_336752759,4,0
2082,msmarco_passage_02_179210433,6,0
2082,msmarco_passage_02_215970697,6,0
2082,msmarco_passage_27_502238343,6,0
2082,msmarco_passage_06_728442920,6,0
2082,msmarco_passage_48_544808271,6,0
2082,msmarco_passage_07_668691835,14,0
2082,msmarco_passage_07_693339166,14,0
2082,msmarco_passage_24_132569288,14,0
2082,msmarco_passage_24_115356547,14,0
2082,msmarco_passage_24_124648822,14,0
2082,msmarco_passage_24_169139765,14,0
2082,msmarco_passage_24_131421371,14,0
2082,msmarco_passage_64_431617227,14,0
2082,msmarco_passage_03_308010621,21,0
2082,msmarco_passage_44_462432502,2,0
2082,msmarco_passage_44_461409698,11,0
2082,msmarco_passage_48_591406582,1,0
2082,msmarco_passage_48_592413714,1,0
2082,msmarco_passage_11_67024711,-4,0
2082,msmarco_passage_13_136821179,11,0
2082,msmarco_passage_26_846132892,-4,0
2082,msmarco_passage_02_77630808,-4,0
2082,msmarco_passage_04_94070926,5,0
2082,msmarco_passage_22_256176072,0,0
2082,msmarco_passage_49_487162093,12,0
2082,msmarco_passage_15_602878005,8,0
2082,msmarco_passage_15_563430484,8,0
2082,msmarco_passage_15_590358302,8,0
2082,msmarco_passage_68_48591780,-3,0
2082,msmarco_passage_48_544777559,-3,0
2082,msmarco_passage_06_728430886,-3,0
2082,msmarco_passage_24_52598713,-3,0
2082,msmarco_passage_45_632929045,8,0
2082,msmarco_passage_29_458776515,0,0
2082,msmarco_passage_07_123296727,2,0
2082,msmarco_passage_30_608937387,18,0
2082,msmarco_passage_39_125029338,7,0
2082,msmarco_passage_37_336748254,7,0
2082,msmarco_passage_08_99423958,-13,0
